store_id,context_len,mae_all,mae_open,mae_closed,n_open,n_closed
78,128,394.75873776666657,405.6870653846153,323.72460824999996,26,4
79,128,496.2728378333333,540.0345769230769,211.82153375,26,4
80,128,619.6047159999999,650.2825423076921,420.19884499999995,26,4
82,128,897.1090983333336,957.4810884615385,504.6911625,26,4
83,128,588.3168113333334,645.828526923077,214.49066,26,4
84,128,1310.002619333333,1377.1433846153848,873.5876450000001,26,4
85,128,769.7843966666665,769.7843966666665,,30,0
86,128,667.6863116666667,721.2972307692309,319.2153375,26,4
87,128,425.627963,448.4782346153846,277.1011975,26,4
88,128,569.6243523333335,613.2958461538462,285.7596425,26,4
90,128,949.7861073333332,1021.9213576923077,480.90698,26,4
91,128,383.55217,404.3570807692308,248.32025000000002,26,4
92,128,709.3812453333335,757.9999192307694,393.359865,26,4
93,128,622.7500336666667,674.9136692307693,283.6864025,26,4
94,128,842.4490315333335,892.8540692307694,514.8162865,26,4
95,128,466.2828843333333,479.1487461538461,382.6547825,26,4
96,128,448.86423566666673,476.7995538461539,267.2846675,26,4
97,128,690.8987486666667,736.03745,397.49719,26,4
98,128,554.0907800000001,584.5036730769232,356.40697499999993,26,4
101,128,828.2735363333336,887.1072538461539,445.85437249999995,26,4
102,128,1037.4398469999999,1152.954669230769,286.5935025,26,4
103,128,435.71256766666676,452.7157846153847,325.19165749999996,26,4
104,128,724.98535,749.5360192307694,565.406,26,4
105,128,404.58582386666666,439.1272538461538,180.06652899999997,26,4
106,128,827.1405216666665,877.0244269230768,502.8951374999999,26,4
107,128,469.4000713333334,504.21441923076935,243.10681000000002,26,4
109,128,645.250875,685.2430653846154,385.30163749999997,26,4
110,128,600.3102103333333,661.1120384615383,205.09832749999998,26,4
111,128,542.000425,556.1853807692307,449.79821250000003,26,4
112,128,444.0931297133332,498.83371923076925,88.27929785,26,4
114,128,558.245643,582.9926153846153,397.3903225,26,4
116,128,606.864281,649.5929692307693,329.1278075,26,4
117,128,464.28892133333335,509.9101153846154,167.75116,26,4
118,128,842.3969133333333,887.9080769230769,546.5743500000001,26,4
119,128,439.3274421666667,463.4657461538463,282.42846625,26,4
120,128,596.6932039999999,615.6412153846152,473.53112999999996,26,4
121,128,395.5501179999999,421.1844999999999,228.92663500000003,26,4
122,128,1810.1160266666664,1810.1160266666664,,30,0
123,128,581.3764263333334,609.236396153846,400.2866225000001,26,4
124,128,692.0483751666666,770.2626423076924,183.65563874999998,26,4
125,128,1159.9127359999998,1249.0044807692307,580.816395,26,4
126,128,580.2106673333333,618.622753846154,330.532105,26,4
128,128,734.9743970000001,744.2277076923078,674.8278775,26,4
130,128,483.67926733333337,520.6952692307693,243.075255,26,4
131,128,715.6070091666666,780.6836999999998,292.60851875,26,4
133,128,513.6964806666666,556.6411653846153,234.55603,26,4
134,128,430.14640733333346,449.03529230769243,307.36865500000005,26,4
135,128,505.19780766666656,514.667373076923,443.6456325,26,4
138,128,612.1380900000001,633.7872653846154,471.41845,26,4
140,128,658.2628025,681.8281538461538,505.08801875,26,4
141,128,465.41676686666665,491.1016961538461,298.46472650000004,26,4
142,128,462.18646586666665,511.2795115384615,143.081669,26,4
143,128,612.1075086666666,643.6874307692308,406.838015,26,4
146,128,811.181741,848.7166692307692,567.2047075,26,4
147,128,936.5834570000001,1009.8568884615386,460.3061525,26,4
148,128,797.6283566666664,840.6593346153843,517.9269999999999,26,4
150,128,739.5561700000001,779.5874230769231,479.35302500000006,26,4
151,128,600.7201183333333,644.8745884615385,313.7160625,26,4
152,128,522.2900913333333,566.9965115384616,231.69835999999998,26,4
153,128,701.5123188333334,766.6505384615385,278.11389125,26,4
154,128,817.4223160000001,845.6151961538461,634.1685950000001,26,4
156,128,673.7684358333332,717.8515192307689,387.22839375,26,4
157,128,1059.035386133333,1152.2436538461538,453.181646,26,4
158,128,651.1102519999998,690.090573076923,397.73816500000004,26,4
160,128,491.70090276999997,516.4973230769231,330.524170775,26,4
161,128,776.1815462333335,834.0620153846153,399.95849675000005,26,4
162,128,764.3420719999999,793.5437192307693,574.531365,26,4
163,128,642.102419,700.3986,263.1772425,26,4
166,128,709.6011139999999,761.5853269230769,371.70372999999995,26,4
167,128,728.4228453333333,760.0822115384616,522.636965,26,4
168,128,610.5058726666666,647.1013346153844,372.63537,26,4
169,128,689.6051293333333,731.0597615384615,420.15002,26,4
170,128,495.12017690000005,528.1718500000001,280.28430175,26,4
171,128,1134.7885213333332,1257.0279961538463,340.23193499999996,26,4
173,128,735.855209,778.7373999999999,457.12096749999995,26,4
175,128,580.4504076666668,627.3082192307694,275.87463249999996,26,4
176,128,655.9175613333333,729.2201576923077,179.450685,26,4
177,128,476.0712933000001,529.05965,131.64697475,26,4
178,128,717.5104806666669,727.8978923076925,649.992305,26,4
179,128,896.7337806666668,995.5839000000001,254.20800499999999,26,4
180,128,692.1195249999998,734.9742269230768,413.5639625,26,4
182,128,488.30589066666676,517.6387076923077,297.64258,26,4
184,128,661.9267886666665,712.5994192307693,332.55469,26,4
185,128,778.9989355666664,827.1420807692305,466.06849175,26,4
187,128,549.7700913333334,597.7110961538461,238.15355999999997,26,4
188,128,730.1736813333334,793.2486000000001,320.18671,26,4
189,128,756.7839181666666,790.5272307692305,537.45238625,26,4
193,128,463.8287526666667,466.88016538461545,443.99457,26,4
194,128,453.33977523333317,497.0624961538461,169.14208925000003,26,4
195,128,1454.4978656666667,1576.5232307692308,661.3329925,26,4
